0.7700 	 9.956386e-03 	 1.672591e-03 	 8.283795e-03 
0.7800 	 9.958344e-03 	 1.588294e-03 	 8.370049e-03 
0.7900 	 9.960339e-03 	 1.507970e-03 	 8.452369e-03 
0.8000 	 9.962370e-03 	 1.431690e-03 	 8.530680e-03 
0.8100 	 9.964433e-03 	 1.359521e-03 	 8.604913e-03 
0.8200 	 9.966527e-03 	 1.291525e-03 	 8.675003e-03 
0.8300 	 9.968649e-03 	 1.227759e-03 	 8.740890e-03 
0.8400 	 9.970797e-03 	 1.168276e-03 	 8.802521e-03 
0.8500 	 9.972967e-03 	 1.113123e-03 	 8.859844e-03 
0.8600 	 9.975158e-03 	 1.062341e-03 	 8.912817e-03 
0.8700 	 9.977366e-03 	 1.015967e-03 	 8.961399e-03 
0.8800 	 9.979590e-03 	 9.740332e-04 	 9.005557e-03 
0.8900 	 9.981826e-03 	 9.365653e-04 	 9.045260e-03 
0.9000 	 9.984072e-03 	 9.035848e-04 	 9.080487e-03 
0.9100 	 9.986325e-03 	 8.751074e-04 	 9.111218e-03 
0.9200 	 9.988583e-03 	 8.511440e-04 	 9.137439e-03 
0.9300 	 9.990843e-03 	 8.316998e-04 	 9.159143e-03 
0.9400 	 9.993102e-03 	 8.167752e-04 	 9.176327e-03 
0.9500 	 9.995359e-03 	 8.063652e-04 	 9.188994e-03 
0.9600 	 9.997609e-03 	 8.004596e-04 	 9.197150e-03 
0.9700 	 9.999852e-03 	 7.990432e-04 	 9.200809e-03 
0.9800 	 1.000208e-02 	 8.020955e-04 	 9.199988e-03 
0.9900 	 1.000430e-02 	 8.095912e-04 	 9.194710e-03 
1.0000 	 1.000650e-02 	 8.214996e-04 	 9.185004e-03 
1.0100 	 1.000869e-02 	 8.377855e-04 	 9.170902e-03 
1.0200 	 1.001085e-02 	 8.584083e-04 	 9.152443e-03 
1.0300 	 1.001299e-02 	 8.833229e-04 	 9.129668e-03 
1.0400 	 1.001511e-02 	 9.124793e-04 	 9.102626e-03 
1.0500 	 1.001719e-02 	 9.458230e-04 	 9.071369e-03 
1.0600 	 1.001925e-02 	 9.832946e-04 	 9.035953e-03 
1.0700 	 1.002127e-02 	 1.024830e-03 	 8.996441e-03 
1.0800 	 1.002326e-02 	 1.070362e-03 	 8.952899e-03 
1.0900 	 1.002521e-02 	 1.119817e-03 	 8.905396e-03 
1.1000 	 1.002713e-02 	 1.173119e-03 	 8.854008e-03 
1.1100 	 1.002900e-02 	 1.230186e-03 	 8.798813e-03 
